date,min,max,median,q1,q3,stdev,count
2020-10-31T00:00:00.000Z,1.3,13.37,3.7,2.9,5.5,2.286,478
2020-11-01T00:00:00.000Z,0.77,12.5,4.79,2.06,7.4,3.103,484
2020-11-02T00:00:00.000Z,0.1,11.43,2.5,1.1,4.17,2.61,449
2020-11-03T00:00:00.000Z,0.3,13.67,0.73,0.6,0.97,1.393,453
2020-11-04T00:00:00.000Z,0.47,15.07,1.33,1.1,1.6,1.004,341
2020-11-05T00:00:00.000Z,0.1,3.97,0.5,0.4,0.73,0.376,305
2020-11-06T00:00:00.000Z,0.1,7.7,0.43,0.3,0.87,0.654,334
2020-11-07T00:00:00.000Z,0.2,3.77,1,0.7,1.67,0.633,391
2020-11-08T00:00:00.000Z,0.3,8.02,0.73,0.6,2,1.545,352
2020-11-09T00:00:00.000Z,0.56,5.47,1.3,0.9,2.02,0.852,288
2020-11-10T00:00:00.000Z,1.3,4.97,2.2,1.9,2.62,0.572,324
2020-11-11T00:00:00.000Z,1.37,12.27,4.33,2.8,7.9,2.735,343
2020-11-12T00:00:00.000Z,7.83,18.82,11.05,9.18,14.99,3.226,288
2020-11-13T00:00:00.000Z,3.2,17.73,6.95,5.83,8.73,2.435,310
2020-11-14T00:00:00.000Z,1.8,13.8,5.23,3.7,6.79,1.872,337
2020-11-15T00:00:00.000Z,4.09,26.4,8.47,6.07,13.3,4.9,287
2020-11-16T00:00:00.000Z,2.23,23.2,10.13,7,16.93,6.233,282
2020-11-17T00:00:00.000Z,0.3,7.03,1.12,0.8,1.7,0.669,313
2020-11-18T00:00:00.000Z,0,5.03,0.63,0.2,1.1,0.619,371
2020-11-19T00:00:00.000Z,0,3.37,0.63,0.2,1.6,0.881,371
2020-11-20T00:00:00.000Z,0,4.59,0.27,0.13,0.5,0.603,367
2020-11-21T00:00:00.000Z,0.1,7.17,0.6,0.3,1,0.798,312
2020-11-22T00:00:00.000Z,0,2.02,0.77,0.5,0.97,0.351,307
2020-11-23T00:00:00.000Z,0,0.6,0.17,0.1,0.2,0.114,270
2020-11-24T00:00:00.000Z,0.1,6.6,1.1,0.4,1.7,1.179,284
2020-11-25T00:00:00.000Z,0.4,7.67,2.5,1.89,3,1.1,301
2020-11-26T00:00:00.000Z,0.2,7.7,2.83,0.7,5.5,2.384,287
2020-11-27T00:00:00.000Z,0,1.57,0.5,0.3,0.7,0.273,273
2020-11-28T00:00:00.000Z,0.47,3.03,1.5,1,2,0.585,284
2020-11-29T00:00:00.000Z,1.17,4.57,2.37,2.02,2.85,0.702,285
2020-11-30T00:00:00.000Z,0.47,11.03,2.7,1.12,3.87,1.851,244
2020-12-01T00:00:00.000Z,1.2,8.8,2.5,1.9,3.5,1.463,218
2020-12-02T00:00:00.000Z,0.97,9.86,4.63,2.6,5.97,2.113,230
2020-12-03T00:00:00.000Z,2.29,9.07,4.93,4.17,6.27,1.346,239
2020-12-04T00:00:00.000Z,0.6,10.07,2.93,1.7,4.97,2.019,266
2020-12-05T00:00:00.000Z,5.43,16.82,13.3,12.07,14.6,2.944,252
2020-12-06T00:00:00.000Z,5.63,18.77,12.9,7.73,15.32,4.035,341
2020-12-07T00:00:00.000Z,2.23,10.97,3.51,2.97,6.03,2.42,290
2020-12-08T00:00:00.000Z,2.1,6.8,4.09,3.6,5.07,0.947,282
2020-12-09T00:00:00.000Z,2.7,8.77,5.27,3.7,6.47,1.49,250
2020-12-10T00:00:00.000Z,2.93,9.55,5.92,4.23,6.87,1.479,262
2020-12-11T00:00:00.000Z,1.9,12.7,5.27,4.59,7.12,2.406,317
2020-12-12T00:00:00.000Z,3.4,13.27,7.93,5.97,9.5,2.221,310
2020-12-13T00:00:00.000Z,1.3,13.83,4.57,3.1,10.47,3.691,302
2020-12-14T00:00:00.000Z,1.87,6.33,3.3,2.85,3.75,0.856,288
2020-12-15T00:00:00.000Z,2.29,10.37,6.65,4.26,8.02,2.061,308
2020-12-16T00:00:00.000Z,0.03,8.33,0.99,0.5,2,1.911,310
2020-12-17T00:00:00.000Z,1.2,5.43,2.93,2.06,3.7,0.954,275
2020-12-18T00:00:00.000Z,0,29.97,1.37,0.23,2.5,2.122,304
2020-12-19T00:00:00.000Z,2.5,12.27,5.27,4.4,6.1,1.369,287
2020-12-20T00:00:00.000Z,2.02,19.85,7.37,5.55,10.25,3.414,301
2020-12-21T00:00:00.000Z,1.2,4.28,2.37,2,2.8,0.588,298
2020-12-22T00:00:00.000Z,0.3,6.2,2.4,1.93,3.2,1.211,282
2020-12-23T00:00:00.000Z,0.1,11.1,0.5,0.37,0.67,0.986,303
2020-12-24T00:00:00.000Z,0.1,1,0.4,0.3,0.49,0.146,277
2020-12-25T00:00:00.000Z,0,1.1,0.3,0.2,0.5,0.231,304
2020-12-26T00:00:00.000Z,0,11.57,0.9,0.7,1.5,1.781,296
2020-12-27T00:00:00.000Z,0.3,4.4,2,1.21,2.57,0.894,304
2020-12-28T00:00:00.000Z,0.4,5.5,3.6,2.9,4.3,1.111,294
2020-12-29T00:00:00.000Z,0.67,7.03,2.99,1.7,5.04,1.833,288
2020-12-30T00:00:00.000Z,0.2,7.4,1.33,0.6,4.59,2.205,292
2020-12-31T00:00:00.000Z,1,116.13,2.52,1.9,4.57,14.011,307
2021-01-01T00:00:00.000Z,1,85.43,6.12,2.73,20.57,16.506,294
2021-01-02T00:00:00.000Z,0.7,5.47,2.33,1.83,3.33,1.039,271
2021-01-03T00:00:00.000Z,0.1,1.27,0.7,0.47,0.9,0.266,254
2021-01-04T00:00:00.000Z,0.4,2.97,2.02,1.17,2.29,0.721,246
2021-01-05T00:00:00.000Z,0.2,2.5,1.4,0.97,1.67,0.495,259
2021-01-06T00:00:00.000Z,0.37,2.29,1.43,1.17,1.72,0.405,253
2021-01-07T00:00:00.000Z,0.8,4,1.83,1.57,2.17,0.598,261
2021-01-08T00:00:00.000Z,1.4,5.97,2.43,2.02,4.59,1.355,283
2021-01-09T00:00:00.000Z,2.43,15.1,4.3,3.5,4.9,2.291,289
2021-01-10T00:00:00.000Z,0.33,5.13,1.33,0.9,1.7,0.639,279
2021-01-11T00:00:00.000Z,0.03,5.77,0.83,0.37,1.23,1.089,260
2021-01-12T00:00:00.000Z,0,2.77,0.4,0.2,1.2,0.584,271
2021-01-13T00:00:00.000Z,0.1,6.63,2.45,0.6,3.23,1.45,262
2021-01-14T00:00:00.000Z,0.2,8.3,2.33,1,3.1,1.732,259
2021-01-15T00:00:00.000Z,0,1.43,0.6,0.4,0.77,0.282,283
2021-01-16T00:00:00.000Z,0,3,0.93,0.6,1.62,0.675,257
2021-01-17T00:00:00.000Z,0.23,5.07,1.29,0.93,1.67,0.7,238
2021-01-18T00:00:00.000Z,0.7,16.82,2.1,1.4,2.7,1.273,231
2021-01-19T00:00:00.000Z,2.7,9.86,5.93,4.34,6.87,1.604,213
2021-01-20T00:00:00.000Z,3.6,18,8.93,5.67,13.2,3.908,263
2021-01-21T00:00:00.000Z,0.67,11.23,2.97,1.5,5.53,2.784,240
2021-01-22T00:00:00.000Z,0,5.8,1.19,0.83,1.63,1.076,258
2021-01-23T00:00:00.000Z,0.1,10.67,1,0.6,1.63,1.327,259
2021-01-24T00:00:00.000Z,0.67,7.97,2.1,1.73,3.33,1.247,278
2021-01-25T00:00:00.000Z,0,1.43,0.43,0.27,0.6,0.249,241
2021-01-26T00:00:00.000Z,0,1.8,0.3,0.13,0.5,0.264,261
2021-01-27T00:00:00.000Z,0,4.03,0.5,0.2,1.1,0.798,236
2021-01-28T00:00:00.000Z,0.7,2.83,1.5,1.19,1.85,0.481,280
2021-01-29T00:00:00.000Z,0.97,3.13,1.93,1.6,2.27,0.426,221
2021-01-30T00:00:00.000Z,0.07,4.67,0.63,0.4,0.9,0.573,259
2021-01-31T00:00:00.000Z,0,4.47,0.6,0.3,1.23,0.74,268
2021-02-01T00:00:00.000Z,0.3,4.9,1.8,0.99,2.79,1.058,216
2021-02-02T00:00:00.000Z,0.2,5.2,1.7,0.87,2.73,1.056,238
2021-02-03T00:00:00.000Z,0.97,2.43,1.63,1.4,1.85,0.296,140
2021-02-04T00:00:00.000Z,0.1,2.13,0.7,0.47,0.97,0.371,267
2021-02-05T00:00:00.000Z,0,2.67,1.33,0.9,1.77,0.591,238
2021-02-06T00:00:00.000Z,0,1.43,0.5,0.33,0.67,0.269,240
2021-02-07T00:00:00.000Z,0.1,4.83,0.5,0.33,0.7,0.491,239
2021-02-08T00:00:00.000Z,0.1,1.67,0.4,0.3,0.56,0.206,258
2021-02-09T00:00:00.000Z,0,1.47,0.43,0.3,0.6,0.272,241
2021-02-10T00:00:00.000Z,0.07,1.73,0.6,0.4,0.8,0.293,244
2021-02-11T00:00:00.000Z,0,2,0.4,0.23,0.6,0.276,229
2021-02-12T00:00:00.000Z,0,1.7,0.3,0.1,0.53,0.29,263
2021-02-13T00:00:00.000Z,0,1.8,0.1,0.1,0.27,0.2,251
2021-02-14T00:00:00.000Z,0,7.33,0.2,0.1,0.4,0.641,238
2021-02-15T00:00:00.000Z,0.37,7.57,1.1,0.8,1.63,0.987,242
2021-02-16T00:00:00.000Z,0.3,2.29,1.33,0.9,1.6,0.422,230
2021-02-17T00:00:00.000Z,0.1,1.2,0.5,0.4,0.63,0.194,231
2021-02-18T00:00:00.000Z,0.2,5.23,1.03,0.6,1.5,1.124,272
2021-02-19T00:00:00.000Z,4.2,27.07,11.63,8.33,19.17,6.175,227
2021-02-20T00:00:00.000Z,1.77,9.77,3.3,2.8,4.33,1.559,247
2021-02-21T00:00:00.000Z,2.67,9.5,5.33,3.73,6.27,1.441,258
2021-02-22T00:00:00.000Z,3.43,10.13,6.35,4.51,7.35,1.678,216
2021-02-23T00:00:00.000Z,3.6,20.07,7.37,6.2,12.27,4.299,229
2021-02-24T00:00:00.000Z,1.43,15.07,5.6,3.99,10.9,3.948,237
2021-02-25T00:00:00.000Z,0.4,5.63,2,1.4,2.83,0.993,230
2021-02-26T00:00:00.000Z,0,1.8,0.4,0.2,0.92,0.468,213
2021-02-27T00:00:00.000Z,0,3.33,0.3,0.1,0.7,0.515,254
2021-02-28T00:00:00.000Z,0,3.57,0.6,0.4,1.57,0.725,263
2021-03-01T00:00:00.000Z,0.1,3.4,0.87,0.6,1.12,0.407,235
2021-03-02T00:00:00.000Z,0,8.97,0.6,0.3,1.43,0.994,250
2021-03-03T00:00:00.000Z,0.2,3.1,1,0.67,1.5,0.55,219
2021-03-04T00:00:00.000Z,0,3.7,0.47,0.3,1,0.695,231
2021-03-05T00:00:00.000Z,0,16.89,0.4,0.2,0.9,1.489,247
2021-03-06T00:00:00.000Z,0,1.17,0.2,0.1,0.3,0.19,240
2021-03-07T00:00:00.000Z,0,1,0.2,0.1,0.3,0.171,266
2021-03-08T00:00:00.000Z,0,7.03,0.47,0.3,0.7,0.753,245
2021-03-09T00:00:00.000Z,0.03,3.23,0.5,0.3,1.37,0.793,250
2021-03-10T00:00:00.000Z,0.9,2.93,1.6,1.37,1.83,0.366,230
2021-03-11T00:00:00.000Z,0.4,16.3,3.8,1.33,7.5,3.855,241
2021-03-12T00:00:00.000Z,0.13,15.6,1.3,0.77,8.43,5.144,246
2021-03-13T00:00:00.000Z,0.6,5.2,1.43,1.1,2.23,0.935,254
2021-03-14T00:00:00.000Z,0.1,5,1.8,1.2,2.29,0.892,245
2021-03-15T00:00:00.000Z,0.67,5.4,1.57,1.17,2.5,1.01,218
2021-03-16T00:00:00.000Z,0.2,20.43,3.09,0.8,5.17,2.496,230
2021-03-17T00:00:00.000Z,0.6,5.47,1.27,0.97,1.6,0.914,251
2021-03-18T00:00:00.000Z,0.07,1.93,0.53,0.4,0.8,0.35,235
2021-03-19T00:00:00.000Z,0.1,9.52,0.5,0.33,0.83,0.837,226
2021-03-20T00:00:00.000Z,0.1,4.2,0.67,0.4,1.1,0.581,229
2021-03-21T00:00:00.000Z,0,1,0.2,0.1,0.3,0.186,210
2021-03-22T00:00:00.000Z,0,4.8,0.3,0.1,0.47,0.451,229
2021-03-23T00:00:00.000Z,0.1,6.7,0.5,0.4,0.7,0.508,291
2021-03-24T00:00:00.000Z,0.97,20.93,2.52,2,2.9,1.549,180
2021-03-25T00:00:00.000Z,0.47,5,1.2,0.87,1.57,0.792,211
2021-03-26T00:00:00.000Z,0.9,14.47,4,2.85,7.87,3.832,173
2021-03-27T00:00:00.000Z,1.4,36.53,14.93,10.4,25.12,9.07,169
2021-03-28T00:00:00.000Z,0,21.83,1.2,0.45,2.17,4.868,121
2021-03-29T00:00:00.000Z,0.1,4.17,0.9,0.32,2.59,1.212,197
2021-03-30T00:00:00.000Z,0.2,2.06,1,0.63,1.3,0.411,217
2021-03-31T00:00:00.000Z,0.1,4.47,0.62,0.4,1.63,0.75,194
2021-04-01T00:00:00.000Z,0,3.4,0.3,0.2,0.4,0.312,172
2021-04-02T00:00:00.000Z,0,0.83,0.3,0.2,0.4,0.148,198
2021-04-03T00:00:00.000Z,0,2.27,0.25,0.2,0.4,0.283,214
2021-04-04T00:00:00.000Z,0.27,2.63,0.87,0.5,1.6,0.593,195
2021-04-05T00:00:00.000Z,0,1.5,0.23,0.19,0.4,0.263,141
2021-04-06T00:00:00.000Z,0,0.8,0.1,0.07,0.2,0.108,238
2021-04-07T00:00:00.000Z,0,3.07,0.47,0.27,0.8,0.463,165
2021-04-08T00:00:00.000Z,0,1.87,0.43,0.3,0.73,0.398,186
2021-04-09T00:00:00.000Z,0,1.2,0.5,0.3,0.67,0.24,187
2021-04-10T00:00:00.000Z,0,1,0.3,0.2,0.49,0.199,169
2021-04-11T00:00:00.000Z,0.1,1.4,0.5,0.4,0.6,0.231,99
2021-04-12T00:00:00.000Z,0.2,5.7,1.2,0.47,2.67,1.525,98
2021-04-13T00:00:00.000Z,0.1,2.52,0.4,0.3,0.5,0.244,125
2021-04-14T00:00:00.000Z,0,2.93,0.49,0.3,0.99,0.686,128
2021-04-15T00:00:00.000Z,0.2,2.63,0.73,0.5,1,0.424,101
2021-04-16T00:00:00.000Z,0.4,1.63,0.7,0.6,0.9,0.229,129
2021-04-17T00:00:00.000Z,0.4,1.9,0.7,0.6,0.8,0.196,148
2021-04-18T00:00:00.000Z,0.5,1.47,0.9,0.77,1.07,0.193,130
2021-04-19T00:00:00.000Z,0.8,2.67,1.27,1.1,1.43,0.273,131
2021-04-20T00:00:00.000Z,0.4,1.8,1,0.8,1.2,0.281,116
2021-04-21T00:00:00.000Z,0.5,3.63,1.5,0.9,2.1,0.696,119
2021-04-22T00:00:00.000Z,0,2.8,0.3,0.1,0.6,0.661,120
2021-04-23T00:00:00.000Z,0,0.9,0.2,0.1,0.39,0.18,109
2021-04-24T00:00:00.000Z,0,0.77,0.2,0.1,0.3,0.179,124
2021-04-25T00:00:00.000Z,0,0.73,0.2,0.1,0.3,0.136,160
2021-04-26T00:00:00.000Z,0,1.27,0.5,0.35,0.56,0.177,133
2021-04-27T00:00:00.000Z,0.2,15.47,0.56,0.47,0.77,1.625,129
2021-04-28T00:00:00.000Z,0.3,3.27,0.6,0.47,1.2,0.539,124
2021-04-29T00:00:00.000Z,0.4,3.6,0.89,0.7,1.4,0.683,118
2021-04-30T00:00:00.000Z,0.07,1.83,0.7,0.47,1,0.341,106
2021-05-01T00:00:00.000Z,0.23,3.53,0.8,0.52,1.14,0.613,140
2021-05-02T00:00:00.000Z,0.2,1.77,0.6,0.4,0.9,0.386,134
2021-05-03T00:00:00.000Z,0.5,2,0.97,0.8,1.12,0.241,127
2021-05-04T00:00:00.000Z,0.73,4.33,1.4,1.1,3.02,1.156,120
2021-05-05T00:00:00.000Z,0,3.23,0.3,0.2,0.67,0.777,125
2021-05-06T00:00:00.000Z,0.1,1.9,0.6,0.4,0.97,0.385,117
2021-05-07T00:00:00.000Z,0.1,2.8,1.1,0.8,1.37,0.63,122
2021-05-08T00:00:00.000Z,0.7,4.73,1.6,1.3,1.87,0.487,121
2021-05-09T00:00:00.000Z,0.7,13.17,2,1.5,6.13,4.029,147
2021-05-10T00:00:00.000Z,2.2,13.47,3.57,2.87,10.82,3.955,128
2021-05-11T00:00:00.000Z,1,4.97,3.7,2.58,4.26,0.987,123
2021-05-12T00:00:00.000Z,1.6,5.23,2.13,1.9,2.6,0.702,114
2021-05-13T00:00:00.000Z,2.23,11.2,5.88,4.05,8.02,2.288,144
2021-05-14T00:00:00.000Z,1.4,14.83,5.13,2.06,11.4,4.714,131
2021-05-15T00:00:00.000Z,0.33,11.1,4.23,2,6.23,2.964,142
2021-05-16T00:00:00.000Z,0.7,6.8,1.62,1.17,4.23,1.803,146
2021-05-17T00:00:00.000Z,0.4,7.5,1.77,1.1,4.09,2.033,130
2021-05-18T00:00:00.000Z,0.6,8.69,1.37,1.1,4.37,2.467,112
2021-05-19T00:00:00.000Z,0.4,1.6,1.1,0.9,1.2,0.25,144
2021-05-20T00:00:00.000Z,0.7,3.03,1.84,1.1,2.29,0.631,152
2021-05-21T00:00:00.000Z,0.33,4.2,1.07,0.8,1.4,0.507,144
2021-05-22T00:00:00.000Z,0.3,3.17,1.1,0.67,2.06,0.751,119
2021-05-23T00:00:00.000Z,0.7,6.77,2.4,1.89,3.49,1.363,161
2021-05-24T00:00:00.000Z,0.4,4.3,1.89,0.9,2.97,1.079,146
2021-05-25T00:00:00.000Z,0.5,14.53,2.13,1.33,2.9,1.37,162
2021-05-26T00:00:00.000Z,0.2,3.97,0.97,0.5,1.3,0.73,158
2021-05-27T00:00:00.000Z,0.07,1.7,0.4,0.3,0.5,0.213,148
2021-05-28T00:00:00.000Z,0.6,5.3,3.4,2.02,4.13,1.294,159
2021-05-29T00:00:00.000Z,1.1,3.03,1.4,1.27,1.6,0.362,132
2021-05-30T00:00:00.000Z,1,5.35,1.8,1.4,2.35,0.672,164
2021-05-31T00:00:00.000Z,0.4,3.6,1.32,1.1,1.73,0.793,132
2021-06-01T00:00:00.000Z,0.4,2.4,1.2,0.9,1.5,0.382,172
2021-06-02T00:00:00.000Z,1.1,3.07,1.77,1.5,2.27,0.445,140
2021-06-03T00:00:00.000Z,1.4,3.83,2.29,1.93,2.93,0.599,140
2021-06-04T00:00:00.000Z,1.4,4.26,2.1,1.8,3.39,0.817,149
2021-06-05T00:00:00.000Z,1.98,4.57,3.1,2.5,3.7,0.659,154
2021-06-06T00:00:00.000Z,1.75,24.6,2.52,2.2,4.3,2.686,183
2021-06-07T00:00:00.000Z,2.35,6.9,4.23,3.63,4.93,0.913,307
2021-06-08T00:00:00.000Z,3.13,10.23,5,4.48,5.87,1.388,237
2021-06-09T00:00:00.000Z,3.05,11.5,7.6,4.45,8.52,2.297,253
2021-06-10T00:00:00.000Z,1,6,2.06,1.51,2.85,1.272,177
2021-06-11T00:00:00.000Z,1.25,4,2.5,2.06,3,0.593,175
2021-06-12T00:00:00.000Z,0.9,4.47,2,1.6,3.05,0.969,161
2021-06-13T00:00:00.000Z,0.3,2.1,0.9,0.7,1.1,0.358,158
2021-06-14T00:00:00.000Z,0.7,17.23,1.5,1.1,2.54,1.354,197
2021-06-15T00:00:00.000Z,0.2,1.5,0.43,0.33,0.82,0.313,188
2021-06-16T00:00:00.000Z,0.47,3.8,0.9,0.77,1.2,0.453,168
2021-06-17T00:00:00.000Z,0.6,28.73,1.88,1.6,2.37,2.193,229
2021-06-18T00:00:00.000Z,1.6,11.4,6.68,2.5,7.32,2.378,243
2021-06-19T00:00:00.000Z,0.1,12.13,3.17,1.21,7.34,3.15,280
2021-06-20T00:00:00.000Z,4.63,16.3,7.22,6.32,12.23,3.224,299
2021-06-21T00:00:00.000Z,2.35,12.23,5.74,3.7,8.93,2.662,262
2021-06-22T00:00:00.000Z,1.6,11.9,6.12,4.79,7.57,2.134,228
2021-06-23T00:00:00.000Z,1.4,4.3,2.5,2.1,2.83,0.525,287
2021-06-24T00:00:00.000Z,1.8,7.8,3.5,2.87,3.93,1.418,259
2021-06-25T00:00:00.000Z,1.6,12.27,3.73,3,7.83,3.242,288
2021-06-26T00:00:00.000Z,0.9,8.83,2.29,1.62,3.33,1.542,300
2021-06-27T00:00:00.000Z,1.75,4.59,3.38,2.94,3.82,0.599,301
2021-06-28T00:00:00.000Z,2.29,6.2,4.23,3.2,4.8,0.936,283
2021-06-29T00:00:00.000Z,1.67,51.47,3.3,2.63,4.3,3.842,308
2021-06-30T00:00:00.000Z,0.6,7.27,3.7,1.94,4.53,1.588,289
2021-07-01T00:00:00.000Z,0.56,3.08,1.3,1.07,1.7,0.436,258
2021-07-02T00:00:00.000Z,0.9,4.45,2.47,1.77,2.97,0.762,246
2021-07-03T00:00:00.000Z,1.3,5.09,3.03,2.31,3.37,0.809,328
2021-07-04T00:00:00.000Z,1.67,5.2,3,2.29,3.92,0.912,320
2021-07-05T00:00:00.000Z,2,5.27,3.1,2.78,3.6,0.643,251
2021-07-06T00:00:00.000Z,1.92,5.9,3.63,2.8,4.59,1.037,299
2021-07-07T00:00:00.000Z,3,12.23,5.8,4,7.2,2.274,258
2021-07-08T00:00:00.000Z,0.95,6.03,1.6,1.35,4.17,1.445,279
2021-07-09T00:00:00.000Z,0.8,5.09,2.1,1.4,3.1,0.902,323
2021-07-10T00:00:00.000Z,0.9,11.3,4.3,3.54,5.57,1.942,324
2021-07-11T00:00:00.000Z,0.2,3.57,1.77,1.17,2.47,0.803,354
2021-07-12T00:00:00.000Z,1.6,5.09,2.52,2.2,3.2,0.689,256
2021-07-13T00:00:00.000Z,1.48,8.1,3.08,2.1,5.15,1.832,233
2021-07-14T00:00:00.000Z,2.5,10.63,5.07,3.43,6.2,2.109,249
2021-07-15T00:00:00.000Z,6.6,15.87,9.9,8.8,11.73,2.009,300
2021-07-16T00:00:00.000Z,0.7,13.05,1.73,1.2,3.62,2.586,268
2021-07-17T00:00:00.000Z,3.67,13.93,4.97,4.43,5.7,2.07,323
2021-07-18T00:00:00.000Z,0.5,12.17,2.02,1.3,5.17,2.192,271
2021-07-19T00:00:00.000Z,0.1,1.3,0.6,0.4,0.8,0.257,248
2021-07-20T00:00:00.000Z,0.6,3.2,1.2,0.97,2,0.631,255
2021-07-21T00:00:00.000Z,0.07,2.29,0.2,0.2,0.4,0.241,290
2021-07-22T00:00:00.000Z,0.56,3.38,1.8,1.3,2.38,0.707,243
2021-07-23T00:00:00.000Z,0.4,2.87,1,0.83,1.3,0.58,295
2021-07-24T00:00:00.000Z,0.6,3.8,2.2,1.8,2.5,0.565,282
2021-07-25T00:00:00.000Z,1.4,6.4,2.1,1.77,2.52,0.529,320
2021-07-26T00:00:00.000Z,1.9,5.03,2.97,2.5,3.6,0.73,322
2021-07-27T00:00:00.000Z,2.27,9.8,4.78,3.67,7.19,2.043,341
2021-07-28T00:00:00.000Z,2.4,13.03,10,8.8,10.93,1.774,342
2021-07-29T00:00:00.000Z,0.7,9.33,2.5,1.32,3.9,1.634,296
2021-07-30T00:00:00.000Z,0.2,3.37,0.73,0.6,0.9,0.318,242
2021-07-31T00:00:00.000Z,1.3,4.07,2.7,2.2,3.23,0.648,260
2021-08-01T00:00:00.000Z,0.7,3.4,1.58,1.17,2.2,0.614,252
2021-08-02T00:00:00.000Z,0.2,5,0.77,0.4,1,0.493,243
2021-08-03T00:00:00.000Z,0.1,1.7,0.33,0.3,0.5,0.336,258
2021-08-04T00:00:00.000Z,0.3,12.4,0.89,0.47,1.3,1.059,220
2021-08-05T00:00:00.000Z,0.4,9.47,1.1,0.63,2.1,2.409,246
2021-08-06T00:00:00.000Z,0.5,2.88,1,0.73,1.3,0.371,308
2021-08-07T00:00:00.000Z,0.3,6.77,1.57,1.4,1.9,0.769,319
2021-08-08T00:00:00.000Z,0.8,5.17,1.8,1.47,2.38,0.833,289
2021-08-09T00:00:00.000Z,0.98,5.09,1.9,1.63,3,0.93,226
2021-08-10T00:00:00.000Z,0.5,4.2,2.6,2,3.15,0.892,292
2021-08-11T00:00:00.000Z,1.6,4,2.77,2.1,3.1,0.563,232
2021-08-12T00:00:00.000Z,1.2,3.9,2.02,1.7,2.92,0.692,285
2021-08-13T00:00:00.000Z,1.93,7.3,3.83,3.1,4.69,1.089,525
2021-08-14T00:00:00.000Z,0.65,5.67,1.5,1.17,2.17,1.063,444
2021-08-15T00:00:00.000Z,0,4.59,0.7,0.5,1.12,0.462,464
2021-08-16T00:00:00.000Z,0.77,5.93,1.8,1.5,2.22,0.809,516
2021-08-17T00:00:00.000Z,0.7,8.52,3.03,1.5,4.59,1.989,543
2021-08-18T00:00:00.000Z,0.2,5.6,1.3,0.9,1.8,1.244,450
2021-08-19T00:00:00.000Z,0.1,1.8,0.37,0.3,0.5,0.26,544
2021-08-20T00:00:00.000Z,0.1,3.4,0.6,0.3,0.9,0.386,502
2021-08-21T00:00:00.000Z,0.1,5.57,0.3,0.2,0.7,0.692,540
2021-08-22T00:00:00.000Z,0.3,3.03,0.6,0.5,0.7,0.247,506
2021-08-23T00:00:00.000Z,0.4,2.17,1.09,0.77,1.47,0.412,550
2021-08-24T00:00:00.000Z,0.43,2.29,1.2,1,1.43,0.326,483
2021-08-25T00:00:00.000Z,0,3.93,0.32,0.17,1.77,1.07,522
2021-08-26T00:00:00.000Z,0.1,4.9,2.83,1.4,3.4,1.225,383
2021-08-27T00:00:00.000Z,0.9,5.33,3.19,2.4,3.87,0.898,414
2021-08-28T00:00:00.000Z,2.5,7.6,3.73,3.1,4.2,0.881,374
2021-08-29T00:00:00.000Z,2.73,5.63,4.07,3.82,4.47,0.471,397
2021-08-30T00:00:00.000Z,2,5.67,3.47,2.85,3.89,0.647,521
2021-08-31T00:00:00.000Z,0.7,9.36,1.67,1.4,3.2,1.395,531
2021-09-01T00:00:00.000Z,0.47,3.97,2.29,1.77,2.87,0.797,516
2021-09-02T00:00:00.000Z,0.23,7.1,1.72,0.7,4.09,1.883,508
2021-09-03T00:00:00.000Z,0.1,2.83,0.7,0.4,1.57,0.672,547
2021-09-04T00:00:00.000Z,0.1,1.67,0.4,0.3,0.6,0.237,539
2021-09-05T00:00:00.000Z,0.3,2.63,0.8,0.56,1.07,0.351,471
2021-09-06T00:00:00.000Z,0.6,8.8,1.4,1.1,1.6,0.627,471
2021-09-07T00:00:00.000Z,1.23,4.8,2.7,2.27,3.3,0.786,453
2021-09-08T00:00:00.000Z,1.17,5.2,2.13,1.7,4.2,1.281,577
2021-09-09T00:00:00.000Z,1.9,11.4,5.67,4,6.77,1.733,497
2021-09-10T00:00:00.000Z,3.6,14,5.79,4.9,8.15,2.41,556
2021-09-11T00:00:00.000Z,5.43,16.67,10,7.53,11.77,2.837,567
2021-09-12T00:00:00.000Z,0.1,19.7,4.09,2.52,7.6,5.421,562
2021-09-13T00:00:00.000Z,0.1,3.1,0.5,0.33,0.7,0.35,564
2021-09-14T00:00:00.000Z,0.3,9.63,0.79,0.6,1.19,0.629,580
2021-09-15T00:00:00.000Z,0.2,2.47,0.7,0.5,1.27,0.517,566
2021-09-16T00:00:00.000Z,0.4,3.2,1.5,0.9,2.06,0.67,558
2021-09-17T00:00:00.000Z,0.8,4.03,2.67,2,2.97,0.78,567
2021-09-18T00:00:00.000Z,0.6,2.83,1.57,1.3,1.93,0.428,567
2021-09-19T00:00:00.000Z,1.03,3.97,2,1.5,2.52,0.596,566
2021-09-20T00:00:00.000Z,1.23,4.26,2.65,2,3.27,0.698,552
2021-09-21T00:00:00.000Z,1.4,6.47,2.77,2.27,3.4,0.844,571
2021-09-22T00:00:00.000Z,0.33,5.27,2,1.5,3.47,1.172,565
2021-09-23T00:00:00.000Z,0,4,0.9,0.4,2.49,1.144,580
2021-09-24T00:00:00.000Z,0,3,0.4,0.27,0.56,0.386,560
2021-09-25T00:00:00.000Z,0,10.53,0.9,0.4,2,1.154,564
2021-09-26T00:00:00.000Z,0,1.7,0.6,0.3,0.8,0.313,546
